# Data generated by numpy
ALG019+1.p T 8.44600 success 1.9.1pre005 0001_FIFO horn equat
ALG020+1.p T 0.08300 success 1.9.1pre005 0001_FIFO general equat
ALG021+1.p T 0.14600 success 1.9.1pre005 0001_FIFO horn equat
ALG022+1.p T 0.14200 success 1.9.1pre005 0001_FIFO general equat
ALG023+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG024+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG025+1.p T 0.02100 success 1.9.1pre005 0001_FIFO general equat
ALG026+1.p T 2.98300 success 1.9.1pre005 0001_FIFO general equat
ALG027+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG028+1.p T 0.02200 success 1.9.1pre005 0001_FIFO general equat
ALG029+1.p T 1.05100 success 1.9.1pre005 0001_FIFO horn equat
ALG030+1.p T 8.60200 success 1.9.1pre005 0001_FIFO horn equat
ALG031+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG032+1.p T 0.61400 success 1.9.1pre005 0001_FIFO horn equat
ALG033+1.p T 0.58900 success 1.9.1pre005 0001_FIFO general equat
ALG034+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG035+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG036+1.p T 0.01100 success 1.9.1pre005 0001_FIFO general equat
ALG037+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG038+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG039+1.p T 0.01000 success 1.9.1pre005 0001_FIFO general equat
ALG040+1.p T 1.12900 success 1.9.1pre005 0001_FIFO horn equat
ALG041+1.p T 8.44800 success 1.9.1pre005 0001_FIFO horn equat
ALG042+1.p T 0.08300 success 1.9.1pre005 0001_FIFO general equat
ALG043+1.p T 0.03700 success 1.9.1pre005 0001_FIFO horn equat
ALG044+1.p T 0.03500 success 1.9.1pre005 0001_FIFO general equat
ALG045+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG046+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG047+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG048+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
