Problem,Status,User time,Failure,Version,Preprocessing time,...number of literals in the above,...of the previous two non-trivial,...of these trivial,...remaining for further processing,...subsumed,BW rewrite match attempts,BW rewrite match successes,Backward-rewritten,Backward-subsumed,Clause-clause subsumption calls (NU),Clauses deleted for lack of memory,Condensation attempts,Condensation successes,Contextual simplify-reflections,Current number of archived clauses,Current number of archived formulas,Current number of processed clauses,Current number of unprocessed clauses,Equation resolutions,Factorizations,Generated clauses,Initial clauses,Initial clauses in saturation,Maximum resident set size,Negative unit clauses,Non-unit clause-clause subsumptions,Non-unit-clauses,Other redundant clauses eliminated,Paramodulations,Parsed axioms,Positive orientable unit clauses,Positive unorientable unit clauses,Processed clauses,Proof object clause conjectures,Proof object clause steps,Proof object conjectures,Proof object formula conjectures,Proof object formula steps,Proof object generating inferences,Proof object given clauses,Proof object initial clauses used,Proof object initial formulas used,Proof object simplifying inferences,Proof object total steps,Proof search given clauses,Rec. Clause-clause subsumption calls,Removed by relevancy pruning/SinE,Removed in clause preprocessing,Rewrite failures with RHS unbound,System time,Total time,Unit Clause-clause subsumption calls,Filename,Heuristic,Type,Equational
CSR115+31.p,F,-,maxtime,1.9.1pre005,0.165,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326183.txt,0001_FIFO,horn,non-equational
CSR115+32.p,F,-,maxtime,1.9.1pre005,0.159,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326185.txt,0001_FIFO,horn,non-equational
CSR115+33.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326187.txt,0001_FIFO,horn,non-equational
CSR115+34.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326189.txt,0001_FIFO,horn,non-equational
CSR115+35.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326191.txt,0001_FIFO,horn,non-equational
CSR115+36.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326193.txt,0001_FIFO,horn,non-equational
CSR115+37.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326195.txt,0001_FIFO,horn,non-equational
CSR115+38.p,F,-,maxtime,1.9.1pre005,0.162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326197.txt,0001_FIFO,horn,non-equational
CSR115+39.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326199.txt,0001_FIFO,horn,non-equational
CSR115+4.p,F,-,maxtime,1.9.1pre005,0.159,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326223.txt,0001_FIFO,horn,non-equational
CSR115+40.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326203.txt,0001_FIFO,horn,non-equational
CSR115+41.p,F,-,maxtime,1.9.1pre005,0.159,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326205.txt,0001_FIFO,horn,non-equational
CSR115+42.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326207.txt,0001_FIFO,horn,non-equational
CSR115+43.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326209.txt,0001_FIFO,horn,non-equational
CSR115+44.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326211.txt,0001_FIFO,horn,non-equational
CSR115+45.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326213.txt,0001_FIFO,horn,non-equational
CSR115+46.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326215.txt,0001_FIFO,horn,non-equational
CSR115+47.p,F,-,maxtime,1.9.1pre005,0.159,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326217.txt,0001_FIFO,horn,non-equational
CSR115+48.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326219.txt,0001_FIFO,horn,non-equational
CSR115+49.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326221.txt,0001_FIFO,horn,non-equational
CSR115+5.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326245.txt,0001_FIFO,horn,non-equational
CSR115+50.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326225.txt,0001_FIFO,horn,non-equational
CSR115+51.p,F,-,maxtime,1.9.1pre005,0.159,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326227.txt,0001_FIFO,horn,non-equational
CSR115+52.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326229.txt,0001_FIFO,horn,non-equational
CSR115+53.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326231.txt,0001_FIFO,horn,non-equational
CSR115+54.p,F,-,maxtime,1.9.1pre005,0.158,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326233.txt,0001_FIFO,horn,non-equational
CSR115+55.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326235.txt,0001_FIFO,horn,non-equational
CSR115+56.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326237.txt,0001_FIFO,horn,non-equational
CSR115+57.p,F,-,maxtime,1.9.1pre005,0.162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326239.txt,0001_FIFO,horn,non-equational
CSR115+58.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326241.txt,0001_FIFO,horn,non-equational
CSR115+59.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326243.txt,0001_FIFO,horn,non-equational
CSR115+6.p,F,-,maxtime,1.9.1pre005,0.162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326267.txt,0001_FIFO,horn,non-equational
CSR115+60.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326247.txt,0001_FIFO,horn,non-equational
CSR115+61.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326249.txt,0001_FIFO,horn,non-equational
CSR115+62.p,F,-,maxtime,1.9.1pre005,0.162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326251.txt,0001_FIFO,horn,non-equational
CSR115+63.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326253.txt,0001_FIFO,horn,non-equational
CSR115+64.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326255.txt,0001_FIFO,horn,non-equational
CSR115+65.p,F,-,maxtime,1.9.1pre005,0.164,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326257.txt,0001_FIFO,horn,non-equational
CSR115+66.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326259.txt,0001_FIFO,horn,non-equational
CSR115+67.p,F,-,maxtime,1.9.1pre005,0.163,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326261.txt,0001_FIFO,horn,non-equational
CSR115+68.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326263.txt,0001_FIFO,horn,non-equational
CSR115+69.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326265.txt,0001_FIFO,horn,non-equational
CSR115+7.p,F,-,maxtime,1.9.1pre005,0.165,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326289.txt,0001_FIFO,horn,non-equational
CSR115+70.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326269.txt,0001_FIFO,horn,non-equational
CSR115+71.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326271.txt,0001_FIFO,horn,non-equational
CSR115+72.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326273.txt,0001_FIFO,horn,non-equational
CSR115+73.p,F,-,maxtime,1.9.1pre005,0.159,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326275.txt,0001_FIFO,horn,non-equational
CSR115+74.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326277.txt,0001_FIFO,horn,non-equational
CSR115+75.p,F,-,maxtime,1.9.1pre005,0.159,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326279.txt,0001_FIFO,horn,non-equational
CSR115+76.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326281.txt,0001_FIFO,horn,non-equational
CSR115+77.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326283.txt,0001_FIFO,horn,non-equational
CSR115+78.p,F,-,maxtime,1.9.1pre005,0.162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326285.txt,0001_FIFO,horn,non-equational
CSR115+79.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326287.txt,0001_FIFO,horn,non-equational
CSR115+8.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326311.txt,0001_FIFO,horn,non-equational
CSR115+80.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326291.txt,0001_FIFO,horn,non-equational
CSR115+81.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326293.txt,0001_FIFO,horn,non-equational
CSR115+82.p,F,-,maxtime,1.9.1pre005,0.162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326295.txt,0001_FIFO,horn,non-equational
CSR115+83.p,F,-,maxtime,1.9.1pre005,0.163,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326297.txt,0001_FIFO,horn,non-equational
CSR115+84.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326299.txt,0001_FIFO,horn,non-equational
CSR115+85.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326301.txt,0001_FIFO,horn,non-equational
CSR115+86.p,F,-,maxtime,1.9.1pre005,0.163,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326303.txt,0001_FIFO,horn,non-equational
CSR115+87.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326305.txt,0001_FIFO,horn,non-equational
CSR115+88.p,F,-,maxtime,1.9.1pre005,0.159,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326307.txt,0001_FIFO,horn,non-equational
CSR115+89.p,F,-,maxtime,1.9.1pre005,0.163,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326309.txt,0001_FIFO,horn,non-equational
CSR115+9.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326333.txt,0001_FIFO,horn,non-equational
CSR115+90.p,F,-,maxtime,1.9.1pre005,0.162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326313.txt,0001_FIFO,horn,non-equational
CSR115+91.p,F,-,maxtime,1.9.1pre005,0.163,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326315.txt,0001_FIFO,horn,non-equational
CSR115+92.p,F,-,maxtime,1.9.1pre005,0.158,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326317.txt,0001_FIFO,horn,non-equational
CSR115+93.p,F,-,maxtime,1.9.1pre005,0.165,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326319.txt,0001_FIFO,horn,non-equational
CSR115+94.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326321.txt,0001_FIFO,horn,non-equational
CSR115+95.p,F,-,maxtime,1.9.1pre005,0.163,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326323.txt,0001_FIFO,horn,non-equational
CSR115+96.p,F,-,maxtime,1.9.1pre005,0.162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326325.txt,0001_FIFO,horn,non-equational
CSR115+97.p,F,-,maxtime,1.9.1pre005,0.162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326327.txt,0001_FIFO,horn,non-equational
CSR115+98.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326329.txt,0001_FIFO,horn,non-equational
CSR115+99.p,F,-,maxtime,1.9.1pre005,0.161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326331.txt,0001_FIFO,horn,non-equational
CSR116+1.p,F,-,maxtime,1.9.1pre005,0.166,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326355.txt,0001_FIFO,horn,non-equational
CSR116+10.p,F,-,maxtime,1.9.1pre005,0.162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326335.txt,0001_FIFO,horn,non-equational
CSR116+11.p,F,-,maxtime,1.9.1pre005,0.159,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326337.txt,0001_FIFO,horn,non-equational
CSR116+12.p,F,-,maxtime,1.9.1pre005,0.163,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326339.txt,0001_FIFO,horn,non-equational
CSR116+13.p,F,-,maxtime,1.9.1pre005,0.160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326341.txt,0001_FIFO,horn,non-equational
CSR116+14.p,F,-,maxtime,1.9.1pre005,0.162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326343.txt,0001_FIFO,horn,non-equational
CSR116+15.p,F,-,maxtime,1.9.1pre005,0.163,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326345.txt,0001_FIFO,horn,non-equational
CSR116+16.p,F,-,maxtime,1.9.1pre005,0.159,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326347.txt,0001_FIFO,horn,non-equational
CSR116+17.p,F,-,maxtime,1.9.1pre005,0.162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326349.txt,0001_FIFO,horn,non-equational
CSR116+18.p,F,-,maxtime,1.9.1pre005,0.162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,172326351.txt,0001_FIFO,horn,non-equational
